Pt1,Pt2,Pt3,F1,F2,F3,Error
33,2,43,[2.0],[2.0],[2.0],194676062.1112277
33,29,43,[2.0],[2.0],[2.0],102648178.97267453
33,15,43,[2.0],[2.0],[2.0],39037771.41317175
33,48,43,[2.0],[2.0],[2.0],39267279.786988735
33,32,43,[1.7474753579196596],[1.7474753579196596],[1.7474753579196596],8945613.6932379
33,20,43,[2.0],[2.0],[2.0],39544434.81495858
33,25,43,[2.0],[2.0],[2.0],218896724.2839907
33,19,43,[2.063139784736392],[2.7673324943773925],[1.8042528301148422],688884.2221713935
33,17,43,[1.9017386519551223],[2.8843521324039],[1.9017386519551223],9578538.858117145
33,5,43,[2.0],[2.0],[2.0],179706265.938243
33,24,43,[2.0],[2.0],[2.0],215013182.22834826
33,26,43,[2.0],[2.0],[2.0],213789683.95220762
33,0,43,[2.0],[2.0],[2.0],180769852.30111825
34,12,43,[2.0],[2.0],[2.0],117144889.47236918
34,44,43,[1.9154060873472545],[2.76134521387471],[1.9154060873472545],12996465.026139889
34,45,43,[2.0],[2.0],[2.0],40769204.38698037
34,9,43,[2.0],[2.0],[2.0],109195989.14293726
34,46,43,[1.881474832033523],[2.72514601459347],[1.8117357134879342],1305798.9769951992
34,11,43,[1.7372741441689703],[1.7372741441689703],[1.7372741441689703],8900694.25148709
34,41,43,[2.0],[2.0],[2.0],206116527.1659166
34,7,43,[2.0],[2.0],[2.0],108620476.0874752
34,36,43,[2.0],[2.0],[2.0],211131540.87972447
34,27,43,[2.0],[2.0],[2.0],113823182.87944226
34,30,43,[1.7027676587600609],[1.7027676587600609],[1.7027676587600609],5157807.296941883
34,31,43,[2.0],[2.0],[2.0],107228939.43015137
34,42,43,[2.0],[2.0],[2.0],216144576.08439404
34,37,43,[2.0],[2.0],[2.0],202044601.25108197
34,47,43,[2.0],[2.0],[2.0],41128889.78754296
34,13,43,[1.917296255179028],[2.744333703388748],[1.917296255179028],16148558.283816686
34,14,43,[2.0],[2.0],[2.0],40310706.64011537
34,35,43,[2.0],[2.0],[2.0],195494677.52195618
34,16,43,[2.0],[2.0],[2.0],40678575.69091883
34,3,43,[2.0],[2.0],[2.0],197671521.61342752
34,10,43,[2.0],[2.0],[2.0],101700766.66708635
34,23,43,[2.0],[2.0],[2.0],215855970.0729065
34,21,43,[2.0],[2.0],[2.0],217783280.52134043
34,49,43,[2.0],[2.0],[2.0],41470417.62172683
34,1,43,[2.0],[2.0],[2.0],196756715.3196663
34,4,43,[2.0],[2.0],[2.0],193415662.20024
34,22,43,[2.0],[2.0],[2.0],221429821.77033007
34,28,43,[2.0],[2.0],[2.0],115465515.92537424
34,18,43,[2.0],[2.0],[2.0],41174106.558512606
34,2,43,[2.0],[2.0],[2.0],200894920.1062881
34,29,43,[2.0],[2.0],[2.0],106693100.12444812
34,15,43,[2.0],[2.0],[2.0],40962680.928289875
34,48,43,[2.2066934416467974],[2.978518628351544],[1.9996749263731737],568863.8738515764
34,32,43,[2.0],[2.0],[2.0],104051484.49229808
34,20,43,[2.0],[2.0],[2.0],41514244.17945714
34,25,43,[2.0],[2.0],[2.0],225626376.78673872
34,19,43,[2.0],[2.0],[2.0],41749843.164553456
34,17,43,[2.0],[2.0],[2.0],42021429.73787093
34,5,43,[2.0],[2.0],[2.0],185608524.83886954
34,24,43,[2.0],[2.0],[2.0],221660124.16907266
34,26,43,[2.0],[2.0],[2.0],220410075.59718394
34,0,43,[2.0],[2.0],[2.0],186696507.3315645
12,44,43,[2.0],[2.0],[2.0],6433979.549108984
12,45,43,[2.0],[2.0],[2.0],6562023.25256883
12,9,43,[2.0],[2.0],[2.0],63287822.55218595
12,46,43,[2.0],[2.0],[2.0],6681232.607053359
12,11,43,[2.0],[2.0],[2.0],62432198.06277997
12,41,43,[2.0],[2.0],[2.0],99270647.76695617
12,7,43,[2.0],[2.0],[2.0],62774304.95717396
12,36,43,[2.0],[2.0],[2.0],110678747.5621022
12,27,43,[2.0],[2.0],[2.0],67429552.28639312
12,30,43,[2.0],[2.0],[2.0],62349201.74191171
12,31,43,[2.0],[2.0],[2.0],61534203.0303309
12,42,43,[2.0],[2.0],[2.0],105635909.83809337
12,37,43,[2.0],[2.0],[2.0],104768386.52050151
12,47,43,[2.0],[2.0],[2.0],6857494.445059624
12,13,43,[2.0],[2.0],[2.0],5932323.319622083
12,14,43,[2.373786620352173],[2.505333890907429],[1.9005172569970539],134211.60346714524
12,35,43,[2.0],[2.0],[2.0],100587569.36718243
12,16,43,[2.0],[2.0],[2.0],6485377.813342486
12,3,43,[2.0],[2.0],[2.0],93949526.86956014
12,10,43,[1.8],[1.8],[1.8],6849435.782980449
12,23,43,[2.0],[2.0],[2.0],113833148.68402155
12,21,43,[2.0],[2.0],[2.0],114679249.72706908
12,49,43,[2.0],[2.0],[2.0],7129272.055442002
12,1,43,[2.0],[2.0],[2.0],93077258.7424249
12,4,43,[2.0],[2.0],[2.0],91763106.15210462
12,22,43,[2.0],[2.0],[2.0],117328968.43403308
12,28,43,[2.0],[2.0],[2.0],68904916.27235658
12,18,43,[2.0],[2.0],[2.0],6893878.410399828
12,2,43,[2.0],[2.0],[2.0],95305529.59579216
12,29,43,[2.0],[2.0],[2.0],61057264.934523284
12,15,43,[2.0],[2.0],[2.0],6722436.168223399
12,48,43,[1.9480811618840406],[2.467269543043635],[1.9480811618840406],801523.0108400313
12,32,43,[2.0],[2.0],[2.0],58710941.025565915
12,20,43,[2.0],[2.0],[2.0],7163707.58446484
12,25,43,[2.0],[2.0],[2.0],120613523.20536858
12,19,43,[1.9378057702221536],[2.5597480680006166],[1.9378057702221536],680215.8298265333
12,17,43,[1.9383179296316861],[2.5551386333148245],[1.9383179296316861],559223.0346798724
