Pt1,Pt2,Pt3,F1,F2,F3,Error
2,28,1,[1.9641978304789376],[1.9641978304789376],[1.9641978304789376],594961.8933476446
2,26,1,[2.0],[2.0],[2.0],6244384.05499096
2,47,1,[2.0],[2.0],[2.0],515522.0404627319
2,8,1,[2.0],[2.0],[2.0],525931.7223329659
2,34,1,[1.972125682794411],[1.972125682794411],[1.972125682794411],563204.0030038598
2,37,1,[2.0511740165116374],[1.9771056773109466],[2.1499561642243568],559735.2755077038
2,10,1,[2.0],[2.0],[2.0],517352.3614914545
2,36,1,[2.0],[2.0],[2.0],2247474.1715736864
2,7,1,[2.0],[2.0],[2.0],567453.7925744391
2,32,1,[2.0],[2.0],[2.0],1681607.3436024338
2,6,1,[1.7621928909536988],[2.0751563193609286],[1.8163706817454637],433906.0359718069
2,17,1,[2.0],[2.0],[2.0],1309735.9609796118
2,21,1,[1.956090907106362],[1.956090907106362],[1.956090907106362],910589.1370287956
2,25,1,[1.9604404791599925],[1.9604404791599925],[1.9604404791599925],2698977.339839223
2,12,1,[2.0],[2.0],[2.0],513448.73801916663
2,42,1,[1.9497995468404716],[1.9497995468404716],[1.9497995468404716],1249416.2587882264
2,43,1,[2.0],[2.0],[2.0],7431257.870507666
2,14,1,[1.98],[1.98],[1.98],526882.4199636809
2,20,1,[2.0],[2.0],[2.0],2251231.174763225
2,24,1,[2.0],[2.0],[2.0],5046602.553785572
2,13,1,[1.900216704346061],[1.900216704346061],[1.900216704346061],595533.089906726
2,33,1,[2.0],[2.0],[2.0],1762613.1767961087
2,9,1,[7.22025949400857e-08],[0.1766243448360776],[4.729209063387348e-08],991.5879139152868
2,22,1,[1.9788005849358163],[1.9788005849358163],[1.9788005849358163],810093.3686518079
2,35,1,[2.1378886147506977],[2.1378886147506977],[1.9398886147506977],508314.9981748318
2,39,1,[2.0],[2.0],[2.0],1430168.7352702385
2,38,1,[2.055219692011912],[2.055219692011912],[2.055219692011912],484298.8653609201
2,19,1,[1.882006783622033],[1.882006783622033],[1.8948717278662552],435852.68862657173
2,40,1,[2.0],[2.0],[2.0],877511.4846406046
2,23,1,[1.9605891178710804],[1.9605891178710804],[1.9605891178710804],1591330.2543476953
2,41,1,[1.772778233772688],[3.8525547753383367],[1.772778233772688],137859.41376621128
3,5,1,[2.0],[2.0],[2.0],679717.7925522086
3,46,1,[2.8067861177473982e-08],[0.001568388281193015],[2.3869421551490872e-08],999.8209164120354
3,16,1,[0.0],[0.0011370344298226873],[0.0],999.9033525096439
3,0,1,[2.0],[2.0],[2.0],3712892.4768473716
3,29,1,[2.0],[2.0],[2.0],4627191.884847815
3,18,1,[2.0],[2.0],[2.0],1367602.5351442294
3,11,1,[0.0],[0.001969135617233568],[0.0],999.8326620586254
3,4,1,[1.98],[1.98],[1.98],647321.1919973695
3,49,1,[0.0],[0.005355475315488714],[0.0006896327163447756],999.5551525068026
3,27,1,[2.0],[2.0],[2.0],1965764.3262586275
3,30,1,[1.9615104046415595],[1.9615104046415595],[1.9615104046415595],371394.9399915032
3,44,1,[2.0],[2.0],[2.0],297360.9771573055
3,48,1,[2.0],[2.0],[2.0],332633.01373407023
3,15,1,[1.8816703539193173e-09],[0.0006779392211026303],[0.0],999.9423756538865
3,45,1,[3.958217177493633e-15],[0.006309702078378768],[8.124846729084518e-09],999.2669454666142
3,31,1,[2.0],[2.0],[2.0],1351690.5602522835
3,28,1,[2.0],[2.0],[2.0],1375887.7594977168
3,26,1,[0.39083558057969503],[0.03367488459476453],[0.4504376336589835],111134.60018519299
3,47,1,[2.0],[2.0],[2.0],252564.63577705296
3,8,1,[2.0],[2.0],[2.0],249754.47809293767
3,34,1,[5.499837453662742e-07],[1.9605496072523865e-05],[1.618697521413295e-05],1000.0000304723653
3,37,1,[1.9764340042568955],[1.9764340042568955],[1.9764340042568955],351771.03115554614
3,10,1,[2.0],[2.0],[2.0],274232.80553922214
3,36,1,[8.829802655802712e-06],[3.901658828291089e-07],[2.0503063331612633e-06],999.9999762160814
3,7,1,[2.0],[2.0],[2.0],261495.06320278972
3,32,1,[0.00017669725773893983],[4.611143724322626e-07],[2.227806450902696e-07],1000.000747191392
