Pt1,Pt2,Pt3,F1,F2,F3,Error
27,38,0,[2.0],[2.0],[2.0],4004036.217629046
27,40,0,[1.9597105079277635],[1.9597105079277635],[2.362605428650128],1429023.7356426388
27,29,0,[1.98],[1.98],[2.18],6196657.743074328
27,12,0,[2.0],[2.0],[2.0],33359170.10533931
27,39,0,[2.1673784788206016],[9.435696552291459],[10.623186558513527],247.68355906586814
27,42,0,[2.0],[2.0],[2.0],4665445.393737332
27,35,0,[2.0],[2.0],[2.0],4206000.578374829
49,2,0,[1.7776307856400184],[1.7776307856400184],[1.7776307856400184],50643222.88815828
49,6,0,[2.0],[2.0],[2.0],153315114.2562234
49,28,0,[2.0],[2.0],[2.0],13604682.75408394
49,14,0,[2.0],[2.0],[2.0],158186408.4900846
49,7,0,[2.0],[2.0],[2.0],153082660.1993181
49,46,0,[1.915327413866858],[1.915327413866858],[1.915327413866858],32009349.465081815
49,15,0,[1.9056623988958556],[1.9056623988958556],[1.9056623988958556],13940897.129405368
49,23,0,[2.0],[2.0],[2.0],61653804.81017269
49,24,0,[0.000375079559790389],[4.744463098306731e-15],[0.0003228936086536098],999.9633271071186
49,22,0,[2.0],[2.0],[2.0],47166181.31421734
49,9,0,[6.747267827499436e-17],[0.0001311716324939768],[6.779136074910322e-11],999.9811219170084
49,8,0,[2.0],[2.0],[2.0],149006450.31030315
49,19,0,[2.0],[2.0],[2.0],35159179.87469702
49,48,0,[2.0],[2.0],[2.0],46692838.121663645
49,10,0,[2.0],[2.0],[2.0],163613710.40909362
49,30,0,[2.0],[2.0],[2.0],10924163.094880443
49,32,0,[2.0],[2.0],[2.0],6124977.392657478
49,26,0,[2.0],[2.0],[2.0],21572189.864691366
49,11,0,[2.0],[2.0],[2.0],155125694.42209506
49,18,0,[2.0],[2.0],[2.0],26514399.319040313
49,13,0,[2.0],[2.0],[2.0],171833458.9317262
49,17,0,[1.9685039045520492],[2.2834648590315574],[1.9685039045520492],9404540.015192987
49,21,0,[2.0],[2.0],[2.0],18465451.838947076
49,20,0,[2.0],[2.0],[2.0],14843311.434319826
49,16,0,[2.0],[2.0],[2.0],13649699.518496096
49,31,0,[3.415317218607533e-10],[0.012844054256662142],[0.010988064305749964],999.2702151386306
49,33,0,[2.0],[2.0],[2.0],4725189.789945281
49,36,0,[2.0],[2.0],[2.0],2087002.407982857
49,44,0,[0.0],[1.3820247059793536e-08],[0.00038349919472108147],999.9673628780628
49,41,0,[1.956993194359036],[2.3870612507686753],[2.156993194359036],2383970.628657757
49,37,0,[2.0],[2.0],[2.0],1982714.8035657243
49,34,0,[2.0],[2.0],[2.0],3377541.063890899
49,43,0,[1.8933239938848283],[2.1754473903435354],[2.089719831205663],1378716.670744366
49,38,0,[1.9781808122008187],[2.1963726901926317],[1.9781808122008187],1030596.5033950745
49,40,0,[2.0],[2.0],[2.0],3824570.9202676127
49,29,0,[2.3886644372896376e-11],[3.106362393258069e-07],[0.00038197305497073724],999.9673418832269
49,12,0,[2.0],[2.0],[2.0],142420523.12958848
49,39,0,[2.0],[2.0],[2.0],2772581.836957127
49,42,0,[1.8573108741517077],[2.3543508332707503],[2.3521597131217153],814704.4808361562
49,35,0,[1.9396905488046965],[2.542785060757731],[2.2888796435594885],874505.8972215971
2,6,0,[2.0],[2.0],[2.0],360927690.6959594
2,28,0,[2.0],[2.0],[2.0],40911300.38453554
2,14,0,[2.0],[2.0],[2.0],369672216.1129771
2,7,0,[2.0],[2.0],[2.0],360509252.64080673
2,46,0,[1.8],[1.8],[1.8],67253349.17574288
2,15,0,[0.0],[0.0016916966295216279],[0.00208953306040348],1000.2510513168731
2,23,0,[2.0],[2.0],[2.0],156124869.77534288
2,24,0,[2.0],[2.0],[2.0],155651497.4366886
2,22,0,[1.8],[1.8],[1.8],33692116.567263
2,9,0,[2.0],[2.0],[2.0],378411875.6657733
2,8,0,[2.0],[2.0],[2.0],353154096.70187443
2,19,0,[2.0],[2.0],[2.0],95258723.5395358
2,48,0,[0.0],[1.5974393752692013e-10],[0.00015702698310935878],999.9787680575341
2,10,0,[2.0],[2.0],[2.0],379362038.4369448
2,30,0,[1.8125341813449722],[3.6871923678952494],[1.8125341813449722],7381439.026005486
2,32,0,[2.0],[2.0],[2.0],26115450.355714843
2,26,0,[2.000000000000001e-07],[4.5500673171759394e-10],[3.171609894504029e-05],999.9948157503994
2,11,0,[2.0],[2.0],[2.0],364183256.5603735
2,18,0,[0.0],[0.0018182864051864353],[0.0016095253101448635],999.9085390517248
2,13,0,[1.3044050343550636e-08],[9.378901987622643e-06],[1.4686617902196347e-08],999.9984219574454
