Pt1,Pt2,Pt3,F1,F2,F3,Error
11,37,9,[2.0],[2.0],[2.0],89849430.23733224
11,45,9,[2.0],[2.0],[2.0],2323908.5269182636
11,43,9,[2.0],[2.0],[2.0],67393914.55281831
11,21,9,[1.4612154534838813],[1.4612154534838813],[1.4612154534838813],4813525.523403748
11,19,9,[2.0],[2.0],[2.0],3209361.7172325454
11,15,9,[1.9392221061191595],[2.5470010449275655],[1.9392221061191595],504216.7975163059
11,48,9,[19.999998183654824],[19.36485147824571],[1.2842361257033643e-07],511.4993619502686
11,35,9,[2.0],[2.0],[2.0],90159539.41634068
11,2,9,[2.0],[2.0],[2.0],58186844.4992905
11,14,9,[0.0],[12.624920636453943],[13.840551918904476],229.39883737104668
11,28,9,[2.0],[2.0],[2.0],83585653.27856614
11,17,9,[2.0],[2.0],[2.0],4086498.3616288737
11,13,9,[2.0],[2.0],[2.0],1871964.9829665166
11,29,9,[2.0],[2.0],[2.0],86454964.51171091
11,24,9,[1.5814642111695654],[1.5814642111695654],[1.5814642111695654],8251306.1953787925
11,20,9,[14.101552945622645],[14.898242967195037],[1.3656392714842532e-19],166.07307831691293
11,25,9,[1.5619102631225366],[1.5619102631225366],[1.5619102631225366],7335472.344505642
11,18,9,[1.915845015500055],[2.7573948604995056],[1.915845015500055],542730.6104220651
11,0,9,[2.0],[2.0],[2.0],61602171.305843614
11,26,9,[2.0],[2.0],[2.0],98804906.17032534
11,16,9,[2.0],[2.0],[2.0],3411318.496467901
30,34,9,[2.0],[2.0],[2.0],94604588.92749108
30,32,9,[2.0],[2.0],[2.0],90676985.31848814
30,12,9,[1.7308438841967572e-15],[2.0285227399055585e-09],[1.551369857764601e-15],1000.0000208099119
30,10,9,[2.0],[2.0],[2.0],73185204.54247604
30,6,9,[1.7184215899252282e-07],[3.0791661928022925e-10],[0.0010606602236952478],999.9103402717938
30,22,9,[2.0],[2.0],[2.0],95270699.28885344
