Pt1,Pt2,Pt3,F1,F2,F3,Error
12,30,23,[1.7535267955029958],[2.269895734358598],[3.7018899016174354],739680.8930089534
12,0,23,[2.0],[2.0],[2.0],23246792.152976047
12,26,23,[1.9408559910396297],[1.9408559910396297],[2.5322960806433326],8259712.107672679
12,13,23,[1.8794086782776138],[1.8794086782776138],[1.8794086782776138],6633357.578862806
12,4,23,[2.0],[2.0],[2.0],17983253.00739708
12,7,23,[2.0],[2.0],[2.0],22243607.614325266
12,33,23,[1.878503409639409],[2.078503409639409],[2.893469313245317],1359333.303298932
11,37,23,[2.7205394762294794],[1.9199400581967245],[1.9199400581967245],8401725.491000721
11,9,23,[2.0],[2.0],[2.0],18328916.85403803
11,34,23,[1.6513221238207052],[2.09397103385805],[2.3286622972317974],571448.8319189341
11,31,23,[1.968856467873205],[2.3696380839366906],[2.8925417741732558],430581.1146755897
11,44,23,[2.7729575106890207],[1.866109313994755],[1.866109313994755],1129580.0224516047
11,48,23,[2.0],[2.0],[2.0],17204808.29572713
11,49,23,[1.8169534573451807],[1.8169534573451807],[2.7472330651617574],2484942.8397026504
11,32,23,[1.4269808379384727],[4.234179402616928],[4.571247767851632],441421.7679556287
11,17,23,[2.0],[2.0],[2.0],20009038.896239094
11,29,23,[2.0],[2.0],[2.0],16773412.753074478
11,36,23,[1.822202010817021],[2.33370733120577],[2.7213566421127773],680727.1577611996
11,46,23,[1.8449580954917522],[1.8449580954917522],[2.8260997789620186],2440485.8509107227
11,28,23,[1.8477389304228986],[1.8477389304228986],[2.756195914190022],2513246.8218957195
11,14,23,[2.0],[2.0],[2.0],18729020.521634243
11,25,23,[1.9396814168709386],[1.9396814168709386],[2.542867248161551],9871770.08210838
11,45,23,[2.0],[2.0],[2.0],17610540.41366087
11,35,23,[2.019012808264367],[2.019012808264367],[2.567197748508105],635551.0338992684
11,3,23,[1.9050172102323182],[1.9050172102323182],[2.854845107909137],4257593.713333785
11,47,23,[2.0],[2.0],[2.0],21097031.629579335
11,27,23,[2.0],[2.0],[2.0],19519543.963134218
11,30,23,[2.0],[2.0],[2.0],18696289.985226337
11,0,23,[1.877519027624853],[1.877519027624853],[1.877519027624853],5931160.649840658
11,26,23,[1.8853028633688698],[1.8853028633688698],[2.617911563683173],4138063.6159171364
11,13,23,[2.0],[2.0],[2.0],19219287.75211005
11,4,23,[2.0],[2.0],[2.0],17800618.68023849
11,7,23,[2.0],[2.0],[2.0],20498996.710750613
11,33,23,[1.9259770837126895],[1.9259770837126895],[2.6662062465857934],3448568.5118602933
37,9,23,[2.0],[2.0],[2.0],47490995.296202935
37,34,23,[12.743901388882584],[13.892567156358295],[0.00229820728812033],216.73619124037347
37,31,23,[13.55195530726329],[14.173620191620667],[0.0010088385618841442],120.42299064696986
37,44,23,[2.0],[2.0],[2.0],244751110.76494443
37,48,23,[1.862822730315242],[2.552543806571545],[1.862822730315242],980586.6477049612
37,49,23,[3.4483223204087987e-13],[1.5473828068472372e-05],[7.32592461742768e-06],999.9999311811961
37,32,23,[1.959138112512981],[2.367756987383172],[1.959138112512981],1939315.5657368687
37,17,23,[2.0],[2.0],[2.0],67560593.57145931
37,29,23,[1.9554387056066012],[2.40105164954059],[1.9554387056066012],2028979.957098887
37,36,23,[1.888407967127103],[3.0043282958560726],[1.888407967127103],611540.9145980022
37,46,23,[12.468310605898848],[19.99999999999926],[7.573605350102266],860.0900165918473
37,28,23,[2.0],[2.0],[2.0],7249509.317507623
37,14,23,[2.0],[2.0],[2.0],32150789.606384944
37,25,23,[1.75778367568697],[3.7109326423985363],[1.75778367568697],3769657.6780653144
37,45,23,[2.0],[2.0],[2.0],6762985.2235930115
37,35,23,[2.0],[2.0],[2.0],8930352.337141892
37,3,23,[2.0],[2.0],[2.0],12223861.090635225
37,47,23,[19.32183053116992],[20.0],[0.0],978.0649718745749
37,27,23,[2.0],[2.0],[2.0],9966579.395379622
37,30,23,[2.0],[2.0],[2.0],5711485.979310174
37,0,23,[1.8],[3.8],[1.8],41095564.680501655
37,26,23,[2.0],[2.0],[2.0],18827674.598175667
37,13,23,[1.8604129633274373],[2.9400632073059922],[1.8604129633274373],28359504.0822828
37,4,23,[2.0],[2.0],[2.0],38538719.5039033
37,7,23,[2.0],[2.0],[2.0],57094027.0393624
37,33,23,[1.8751068669598903],[3.124038197360989],[1.8751068669598903],301191.05515252013
9,34,23,[0.0],[0.5026134307402478],[0.10878592638349963],60868.23299106122
9,31,23,[2.0],[2.0],[2.0],14889914.410345422
9,44,23,[2.0],[2.0],[2.0],36076984.683336206
9,48,23,[1.873823809401735],[1.873823809401735],[1.873823809401735],3386015.6405706652
9,49,23,[2.0],[2.0],[2.0],18556378.03314257
9,32,23,[1.9062911259829192],[1.9062911259829192],[2.843379866153728],3965844.2951779775
9,17,23,[2.0],[2.0],[2.0],25517940.656718325
9,29,23,[2.0],[2.0],[2.0],13484616.725882284
